ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio,Unnamed: 0
000881.SZ,20190427,20181231,中广核核技术应用有限公司,276036364,26.93,0
000882.SZ,20190425,20181231,李小军,5530008,0.2,0
000883.SZ,20190426,20181231,长电资本控股有限责任公司,212328040,3.26,0
000885.SZ,20190419,20181231,诺安基金-兴业证券-南京双安资产管理有限公司,1000078,0.2,0
000886.SZ,20190412,20181231,福建康博电子股份有限公司,3023500,0.31,0
000887.SZ,20190423,20181231,魁北克储蓄投资集团,8500457,0.7,0
000888.SZ,20190326,20181231,中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金,4892420,0.93,0
000889.SZ,20190423,20181231,深圳市华美达一号投资中心(有限合伙),6467600,0.97,0
000890.SZ,20190429,20181231,法尔胜泓_集团有限公司,81030118,21.34,0
000892.SZ,20190430,20181231,北京青宥瑞禾文化传媒中心(有限合伙),22935779,2.34,0
000893.SZ,20190430,20181231,上海凯利天壬资产管理有限公司,28275862,3.74,0
000895.SZ,20190316,20181231,中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,10450962,0.32,0
000897.SZ,20190320,20181231,嘉实基金-农业银行-嘉实中证金融资产管理计划,21728800,1.34,0
000898.SZ,20190319,20181231,招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金,11060300,0.15,0
000899.SZ,20190327,20181231,卢洪丹,1193407,0.12,0
000900.SZ,20190328,20181231,南方基金-农业银行-南方中证金融资产管理计划,13206900,0.87,0
000901.SZ,20190429,20181231,益圣国际有限公司,9057831,1.47,0
000902.SZ,20190412,20181231,中信证券-中信银行-中信证券卓越成长股票集合资产管理计划,20340151,1.56,0
000903.SZ,20190315,20181231,基本养老保险基金八零一组合,10010249,0.51,0
000905.SZ,20190309,20181231,陈梓帆,1201893,0.23,0
000906.SZ,20190328,20181231,吉_,2091570,0.31,0
000908.SZ,20190425,20181231,贵阳众诚投资管理中心(有限合伙),18876660,2.15,0
000909.SZ,20190417,20181231,刘曜,3495502,1.12,0
000910.SZ,20190320,20181231,基本养老保险基金八零二组合,12011005,2.17,0
000911.SZ,20190403,20181231,金丕川,1054410,0.33,0
000912.SZ,20190320,20181231,中国工商银行股份有限公司泸州分行,57437792,3.66,0
000913.SZ,20190426,20181231,叶茂杨,4140000,0.91,0
000915.SZ,20190328,20181231,鹏华基金-交通银行-中国人寿财产保险股份有限公司委托鹏华基金管理有限公司多策略绝对收益组合,1410590,0.6,0
000917.SZ,20190427,20181231,湖南广电网络控股集团有限公司,236141980,16.66,0
000918.SZ,20190323,20181231,浙江省天地实业发展有限责任公司,59672600,3.31,0
000919.SZ,20190326,20181231,白宪超,4303000,0.85,0
000920.SZ,20190329,20181231,裘兴祥,1290000,0.31,0
000921.SZ,20190329,20181231,交通银行-汇丰晋信动态策略混合型证券投资基金,5582836,0.41,0
000922.SZ,20190330,20181231,黄廷虎,1732027,0.35,0
000923.SZ,20190430,20181231,河北宣工机械发展有限责任公司,70369667,10.78,0
000925.SZ,20190416,20181231,楼洪海,8616654,1.57,0
000926.SZ,20190427,20181231,福星集团控股有限公司,233928648,24.31,0
000927.SZ,20190330,20181231,徐秀芳,2342100,0.15,0
000928.SZ,20190329,20181231,黄维平,4552006,0.36,0
000929.SZ,20190201,20181231,甘肃省工业交通投资公司,6978947,3.76,0
000930.SZ,20190430,20181231,香港中央结算有限公司(陆股通),3646631,0.2,0
000931.SZ,20190417,20181231,张仕友,1916300,0.25,0
000932.SZ,20190328,20181231,前海人寿保险股份有限公司-分红保险产品华泰组合,7999872,0.27,0
000933.SZ,20190427,20181231,河南神火集团有限公司,460097571,24.21,0
000935.SZ,20190427,20181231,LAFARGE CHINA OFFSHORE HOLDING COMPANY (LCOHC) LTD.,133952761,17.55,0
000936.SZ,20190330,20181231,何晓玉,5755000,0.65,0
000937.SZ,20190329,20181231,香港中央结算有限公司(陆股通),7153835,0.2,0
000938.SZ,20190412,20181231,西藏健坤爱清投资有限公司,13252556,0.91,0
000948.SZ,20190306,20181231,中国农业银行股份有限公司-浙商聚潮产业成长混合型证券投资基金,1032890,0.42,0
000949.SZ,20190322,20181231,方壮壮,3401820,0.27,0
000950.SZ,20190423,20181231,重庆渝富资本股权投资基金管理有限公司-重庆战略性新兴产业医药专项股权投资基金合伙企业(有限合伙),72778526,4.21,0
000951.SZ,20190328,20181231,汇添富基金管理股份有限公司-社保基金1103组合,15999997,2.38,0
000952.SZ,20190316,20181231,潘卉,1231600,0.49,0
000953.SZ,20190312,20181231,闵明珠,991700,0.34,0
000955.SZ,20190430,20181231,彭博,2411000,0.45,0
000957.SZ,20190423,20181231,易方达基金-工商银行-易方达基金臻选2号资产管理计划,1821400,0.31,0
000958.SZ,20190330,20181231,裘登尧,2400000,0.22,0
000959.SZ,20190426,20181231,北京安第斯投资发展有限公司,18650000,0.35,0
000960.SZ,20190417,20181231,中国农业银行股份有限公司-中证500交易型开放指数证券投资基金,10551691,0.63,0
000961.SZ,20190423,20181231,中南城市建设投资有限公司,2019190975,54.43,0
000962.SZ,20190326,20181231,王武海,1651825,0.37,0
000963.SZ,20190419,20181231,泰康人寿保险有限责任公司-分红-个人分红-019L-FH002深,9603385,0.66,0
000965.SZ,20190312,20181231,中国平安人寿保险股份有限公司-分红-个险分红,2991540,0.27,0
000966.SZ,20190412,20181231,基本养老保险基金一零零三组合,9482842,0.86,0
000967.SZ,20190419,20181231,深圳市权策管理咨询有限公司,12210505,1.05,0
000968.SZ,20190420,20181231,山西晋城无烟煤矿业集团有限责任公司,387490182,40.05,0
000969.SZ,20190311,20181231,苏国平,31448705,3.07,0
000970.SZ,20190321,20181231,基本养老保险基金八零二组合,5000000,0.47,0
000971.SZ,20190427,20181231,付刚毅,15040119,1.38,0
000972.SZ,20190430,20181231,新疆绿原鑫融贸易有限公司,22717509,2.95,0
000973.SZ,20190323,20181231,卓辽志,2500000,0.26,0
000975.SZ,20190417,20181231,中国银泰投资有限公司,286472107,14.44,0
000976.SZ,20190426,20181231,广州市鸿锋实业有限公司,75180180,4.71,0
000977.SZ,20190329,20181231,浪潮软件集团有限公司,5142406,0.4,0
000978.SZ,20190330,20181231,周黎旋,1832540,0.51,0
000980.SZ,20190430,20181231,山高(烟台)新能源基金管理中心(有限合伙),25960539,1.28,0
000981.SZ,20190430,20181231,姚佳洪,54000000,1.34,0
000982.SZ,20190430,20181231,恒天嘉业(深圳)投资中心(有限合伙),34444000,1.91,0
000983.SZ,20190423,20181231,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001深,13043335,0.41,0
000985.SZ,20190420,20181231,许元科,742760,0.57,0
000987.SZ,20190323,20181231,广州越秀集团有限公司,1206365452,43.82,0
000988.SZ,20190329,20181231,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,6396793,0.64,0
000989.SZ,20190430,20181231,李振国,367982854,42.33,0
000990.SZ,20190315,20181231,珠海志德股权投资中心(有限合伙),10296202,0.82,0
000993.SZ,20190330,20181231,陈其城,2125600,0.46,0
000995.SZ,20190426,20181231,徐浪,1406327,0.79,0
000996.SZ,20190430,20181231,蒋国平,1100000,0.32,0
000997.SZ,20190420,20181231,香港中央结算有限公司(陆股通),6971092,0.67,0
000998.SZ,20190429,20181231,中信农业科技股份有限公司,24000000,1.82,0
000999.SZ,20190314,20181231,深圳市百业源投资有限公司,6619808,0.68,0
001696.SZ,20190330,20181231,周歆焱,7074545,0.62,0
001872.SZ,20190330,20181231,China Merchants Investment Development Company Limited,1148648648,64.05,0
001896.SZ,20190419,20181231,中信建投证券股份有限公司,3455420,0.3,0
001914.SZ,20190313,20181231,中航国际控股股份有限公司,149087820,22.35,0
001965.SZ,20190410,20181231,香港中央结算有限公司(陆股通),53122966,0.86,0
001979.SZ,20190319,20181231,兴业财富资产-兴业银行-华福证券有限责任公司,63559322,0.8,0
002001.SZ,20190429,20181231,全国社保基金一一四组合,20531100,0.96,0
002002.SZ,20190423,20181231,平安基金-浦发银行-广东粤财信托-粤财信托·鸿瑞定增1号单一资金信托计划,16194331,0.63,0
002003.SZ,20190417,20181231,中信证券-中信银行-中信证券卓越成长股票集合资产管理计划,13021627,1.72,0
002004.SZ,20190411,20181231,王榕,21207776,1.04,0
002005.SZ,20190429,20181231,北信瑞丰基金-招商银行-华鑫国际信托-华鑫信托·慧智投资104号集合资金信托计划,52574145,2.98,0
002006.SZ,20190412,20181231,邵志明,6307400,1.39,0
002007.SZ,20190329,20181231,新疆世辰股权投资有限合伙企业,33996224,3.66,0
002008.SZ,20190423,20181231,大族控股集团有限公司,162054566,15.19,0
002009.SZ,20190409,20181231,杨雷,4619877,1.25,0
002010.SZ,20190416,20181231,徐冠巨,63565126,1.95,0
002011.SZ,20190423,20181231,北京领瑞投资管理有限公司,4340277,0.47,0
002012.SZ,20190326,20181231,华宝信托有限责任公司-“华宝丰进”35号单一资金信托,2265600,0.48,0
002013.SZ,20190315,20181231,中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,47782432,1.32,0
002014.SZ,20190228,20181231,中央汇金资产管理有限责任公司,5107350,1.01,0
002015.SZ,20190419,20181231,陈乙超,19800083,4.94,0
002016.SZ,20190420,20181231,梁社增,433440000,53.57,0
002017.SZ,20190329,20181231,田晓虹,679839,0.2,0
002019.SZ,20190402,20181231,程先锋,521196307,43.18,0
002020.SZ,20190427,20181231,京新控股集团有限公司,56165688,7.75,0
002021.SZ,20190427,20181231,李寅声,3183800,0.46,0
002022.SZ,20190322,20181231,李伟奇,5890000,1.14,0
002023.SZ,20190416,20181231,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,13917055,1.84,0
002024.SZ,20190330,20181231,陈金凤,184127709,1.98,0
002025.SZ,20190416,20181231,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,5842128,1.36,0
002026.SZ,20190423,20181231,山东威达机械股份有限公司-第1期员工持股计划,2107481,0.5,0
002027.SZ,20190425,20181231,Gio2 Hong Kong Holdings Limited,247236384,1.68,0
002028.SZ,20190323,20181231,陈颖翱,35436394,4.66,0
002029.SZ,20190404,20181231,基本养老保险基金一零零三组合,7557311,1,0
002030.SZ,20190330,20181231,周新宇,10702117,1.34,0
002031.SZ,20190413,20181231,白晋蓉,4598400,0.21,0
002032.SZ,20190328,20181231,中国银行股份有限公司-嘉实优化红利混合型证券投资基金,3361545,0.41,0
002033.SZ,20190402,20181231,黄荣军,1970900,0.36,0
002034.SZ,20190419,20181231,鲍凤娇,10140500,2.43,0
002035.SZ,20190429,20181231,中信证券-中信银行-中信证券卓越成长股票集合资产管理计划,31656702,3.59,0
002036.SZ,20190423,20181231,中国建设银行股份有限公司-中欧明睿新常态混合型证券投资基金,9464484,1.72,0
002037.SZ,20190329,20181231,泰康资产-邮储银行-稳泰价值2号资产管理产品,2292318,0.7,0
002038.SZ,20190424,20181231,徐明波,154550004,22.57,0
002039.SZ,20190328,20181231,大成基金管理有限公司-社保基金1101组合,3968748,1.3,0
002040.SZ,20190425,20181231,中国建设银行股份有限公司-银华鑫锐定增灵活配置混合型证券投资基金,4521563,1.21,0
002041.SZ,20190322,20181231,毛丽华,8183809,0.93,0
002042.SZ,20190425,20181231,华孚控股有限公司,520705950,34.27,0
002043.SZ,20190403,20181231,陈密,5430995,0.67,0
002044.SZ,20190426,20181231,天津大中咨询管理有限公司,69584868,2.23,0
002045.SZ,20190330,20181231,北京泛信壹号股权投资中心(有限合伙),17970401,3.84,0
002046.SZ,20190413,20181231,赵新苗,1454102,0.28,0
002047.SZ,20190427,20181231,华宝信托有限责任公司-大地45号单一资金信托,17714901,1.32,0
002048.SZ,20190424,20181231,周晓峰,89936799,14.36,0
002049.SZ,20190411,20181231,阎永江,5238320,0.86,0
002050.SZ,20190403,20181231,张亚波,38480000,1.81,0
002051.SZ,20190402,20181231,中央汇金资产管理有限责任公司,18024768,1.62,0
002052.SZ,20190427,20181231,崔红君,2122302,0.28,0
002053.SZ,20190322,20181231,云天化集团有限责任公司,149654728,26.8,0
002054.SZ,20190429,20181231,范小平,1363320,0.33,0
002055.SZ,20190427,20181231,琚克刚,8080000,1.68,0
002056.SZ,20190308,20181231,郑文淦,11048300,0.67,0
002057.SZ,20190426,20181231,中钢集团马鞍山矿山研究院有限公司,24754287,6.45,0
002058.SZ,20190330,20181231,潘瑞青,2511100,1.75,0
002059.SZ,20190424,20181231,长安国际信托股份有限公司-长安信托-长安投资1039号证券投资单一资金信托,14610000,2,0
002060.SZ,20190329,20181231,黄若彤,3300000,0.27,0
002061.SZ,20190418,20181231,浙江省中医药健康产业集团有限公司,34544562,2.51,0
002062.SZ,20190329,20181231,郑宏舫,159084924,14.43,0
002063.SZ,20190426,20181231,陈利浩,101475711,11.95,0
002064.SZ,20190424,20181231,杨从登,13660000,0.81,0
002065.SZ,20190430,20181231,北京合创电商投资顾问中心(有限合伙),140952852,4.52,0
002066.SZ,20190326,20181231,中国建筑材料科学研究总院有限公司,92697465,40.13,0
002067.SZ,20190427,20181231,张力虹,3426455,0.31,0
002068.SZ,20190426,20181231,陈成佳,2320900,0.32,0
002069.SZ,20190427,20181231,吴厚刚,29292000,4.12,0
002071.SZ,20190429,20181231,长城影视文化企业集团有限公司,195052314,37.12,0
002072.SZ,20190430,20181231,舒泽光,2126101,1.21,0
002073.SZ,20190427,20181231,涌金投资控股有限公司,13465906,1.44,0
002074.SZ,20190430,20181231,李晨,28472398,2.5,0
002075.SZ,20190305,20181231,金洁,20550062,0.93,0
002076.SZ,20190427,20181231,陈建通,12456264,1.6,0
002077.SZ,20190417,20181231,王刚,52994584,9.13,0
002078.SZ,20190416,20181231,基本养老保险基金一二零八组合,19115200,0.74,0
002079.SZ,20190328,20181231,润福贸易有限公司,43910660,6.03,0
002080.SZ,20190320,20181231,中国三峡新能源有限公司,6298739,0.49,0
002081.SZ,20190427,20181231,苏州金螳螂企业(集团)有限公司,652805330,24.7,0
002082.SZ,20190330,20181231,周夏阳,2732416,1.15,0
002083.SZ,20190429,20181231,韩淑华,8963181,0.99,0
002084.SZ,20190330,20181231,庞智辉,2657796,0.52,0
002085.SZ,20190327,20181231,陈爱莲,97525560,4.46,0
002086.SZ,20190430,20181231,车志远,4000000,0.53,0
002087.SZ,20190409,20181231,夏重阳,7000000,0.86,0
002088.SZ,20190420,20181231,毕研海,3619623,1,0
002089.SZ,20190430,20181231,马玲芝,226299842,16.46,0
002090.SZ,20190430,20181231,叶留金,3447375,1.45,0
002091.SZ,20190426,20181231,江苏国泰国际集团有限公司,524348835,33.38,0
002092.SZ,20190327,20181231,广东粤财信托有限公司-粤财信托·汇利1号单一资金信托计划,23215888,1.08,0
002093.SZ,20190426,20181231,福建国脉集团有限公司,32926790,3.27,0
002094.SZ,20190429,20181231,佳和美资产管理有限公司,32411525,4.68,0
002095.SZ,20190427,20181231,傅彪,1172488,0.46,0
002096.SZ,20190326,20181231,董运妙,1206000,0.32,0
002097.SZ,20190426,20181231,何清华,261761833,24.79,0
002098.SZ,20190430,20181231,诚兴发展国际有限公司,48300000,13.49,0
002099.SZ,20190218,20181231,浙江新大集团有限公司,7857414,0.49,0
002100.SZ,20190426,20181231,新疆天邦投资有限公司,62580733,6.5,0
002101.SZ,20190423,20181231,王志力,5407350,1.02,0
002102.SZ,20190430,20181231,蔡佼骏,37000000,1.4,0
002103.SZ,20190424,20181231,王君平,27407786,5.02,0
002104.SZ,20190425,20181231,中央汇金资产管理有限责任公司,14048600,1.97,0
002105.SZ,20190412,20181231,康辛茹,1261609,0.34,0
002106.SZ,20190330,20181231,中国建设银行股份有限公司-博时中证淘金大数据100指数型证券投资基金,1757300,0.25,0
002107.SZ,20190201,20181231,张法忠,3724309,1.03,0
002108.SZ,20190323,20181231,云南国际信托有限公司-云南信托·大西部丝绸之路1号集合资金信托计划,3991217,0.28,0
002109.SZ,20190426,20181231,陕西兴化集团有限责任公司,222473689,21.13,0
002110.SZ,20190330,20181231,福建省高速公路养护工程有限公司,27958189,1.71,0
002111.SZ,20190423,20181231,郭少平,2846738,0.75,0
002112.SZ,20190427,20181231,乐清市电力实业有限公司,4991364,2.48,0
002113.SZ,20190426,20181231,广东恒润华创实业发展有限公司,172719999,11.27,0
002114.SZ,20190408,20181231,李俊杉,1989900,0.62,0
002115.SZ,20190427,20181231,沈林金,7194244,1.3,0
002116.SZ,20190418,20181231,中国建设银行股份有限公司-景顺长城量化精选股票型证券投资基金,1143200,0.27,0
002117.SZ,20190312,20181231,香港喜多来集团有限公司,44877967,12.34,0
002118.SZ,20190430,20181231,仲桂兰,63694266,4.97,0
002119.SZ,20190326,20181231,汪福君,7280000,2.52,0
002120.SZ,20190429,20181231,聂腾云,58198401,3.4,0
002121.SZ,20190423,20181231,邓栋,19246400,1.37,0
002122.SZ,20190430,20181231,马全法,13792717,1.16,0
002123.SZ,20190427,20181231,余文胜,163978375,20.23,0
002124.SZ,20190424,20181231,张雷,15548517,1.34,0
002125.SZ,20190306,20181231,蒋如宁,1488978,0.43,0
002126.SZ,20190413,20181231,基本养老保险基金一零零三组合,19015861,2.37,0
002127.SZ,20190426,20181231,东方新民控股有限公司,61524253,2.51,0
002128.SZ,20190423,20181231,内蒙古霍林河煤业集团有限责任公司,93785424,5.74,0
002129.SZ,20190330,20181231,中央汇金资产管理有限责任公司,19009300,0.68,0
002130.SZ,20190430,20181231,耿承昊,3655300,0.29,0
002131.SZ,20190427,20181231,徐先明,499427423,8.25,0
002132.SZ,20190420,20181231,贾跃彩,33115170,2.64,0
002133.SZ,20190424,20181231,王鹤鸣,74150737,9.58,0
002134.SZ,20190413,20181231,北京元和盛德投资有限责任公司,1486500,0.6,0
002135.SZ,20190326,20181231,周观根,18000000,1.74,0
002136.SZ,20190326,20181231,王玉年,960800,0.45,0
002137.SZ,20190423,20181231,薛桂香,14303532,2.47,0
002138.SZ,20190228,20181231,袁金钰,130677480,16.09,0
